timestamp,speaker,language,text,source,line
00:00:00,l,en,Boy.,artstream,460.0
00:00:00,l,en,It's more this one.,artstream,461.0
00:00:00,l,en,Maybe I need this for darker things.,artstream,462.0
00:00:00,c,en,Mission!,artstream,463.0
00:00:00,l,en,I'm trying!,artstream,464.0
00:00:00,l,en,Don't stress me.,artstream,465.0
00:00:00,l,en,"I'm trying my best, okay?",artstream,466.0
00:00:00,l,en,Where's the pink brush?,artstream,467.0
00:00:00,l,en,Did I use it for pink?,artstream,468.0
00:00:00,l,en,Yes.,artstream,469.0
00:00:00,l,en,Yes!,artstream,470.0
00:00:00,l,en,I'm going to paint it.,artstream,471.0
00:00:00,l,en,I'm going to paint it.,artstream,472.0
00:00:00,l,en,I'm going to paint it.,artstream,473.0
00:00:00,l,en,I'm going to paint it.,artstream,474.0
00:00:00,l,en,Okay.,artstream,475.0
00:00:00,l,en,Okay.,artstream,476.0
00:00:00,l,en,I'm going to paint it pink.,artstream,477.0
00:00:00,l,en,The little tweezers.,artstream,478.0
00:00:00,c,en,"I've never pulled my nose hair, to be honest.",artstream,479.0
00:00:00,l,en,Right?,artstream,480.0
00:00:00,l,en,"I might have tried, but boy, it's so painful, the shit.",artstream,481.0
00:00:00,c,en,"Explosion, Spirbels.",artstream,482.0
00:00:00,l,en,I'm putting too much paint on here all the time.,artstream,483.0
00:00:00,l,en,It's such a waste.,artstream,484.0
00:00:00,l,en,A wasting color.,artstream,485.0
00:00:00,l,en,I can't handle acrylic colors that well.,artstream,486.0
00:00:00,l,en,I had to paint in school and had a time where I painted on canvas.,artstream,487.0
00:00:00,l,en,"I was like, yes, I really want to paint oil-painting shit.",artstream,488.0
00:00:00,l,en,Well.,artstream,489.0
00:00:00,l,en,"I hope you know it, but it was a beautiful dream.",artstream,490.0
00:00:00,l,en,It was a beautiful dream.,artstream,491.0
00:00:00,l,en,Honestly.,artstream,492.0
00:00:00,l,en,So we'll start in the dark and then later on we'll do bright shit.,artstream,493.0
00:00:00,l,en,I want it to look a little fluffier.,artstream,494.0
00:00:00,l,en,Yes.,artstream,495.0
00:00:00,l,en,"I'll turn it around for you, then you can see how it actually looks and not always wrong around here.",artstream,496.0
00:00:00,l,en,What kind of background color was that?,artstream,497.0
00:00:00,l,en,"I hope I fixed the mouth enough, to be honest.",artstream,498.0
00:00:00,l,en,"I hope I fixed the mouth enough, to be honest.",artstream,499.0
00:00:00,c,en,Pink or flames.,artstream,500.0
00:00:00,l,en,"I think we have too little background for flames, so that you can actually do it well.",artstream,501.0
00:00:00,l,en,"No, I painted my documents.",artstream,502.0
00:00:00,l,en,I had to wash them anyway.,artstream,503.0
00:00:00,l,en,It's okay.,artstream,504.0
00:00:00,l,en,"I'm actually most afraid of the outlines, because I can't do it.",artstream,505.0
00:00:00,l,en,"I'm actually most afraid of the outlines, because I can't do it.",artstream,506.0
00:00:00,c,en,The people want to flame.,artstream,507.0
00:00:00,l,en,"Okay, I can try.",artstream,508.0
00:00:00,l,en,So.,artstream,509.0
00:00:00,l,en,"Just silly little, no, happy little accidents.",artstream,510.0
00:00:00,l,en,"Just silly little, no, happy little accidents.",artstream,511.0
00:00:00,l,en,I was not a wishful child.,artstream,512.0
00:00:00,l,en,Well.,artstream,513.0
00:00:00,l,en,"Boy, my mother got a call today from a fake Lena.",artstream,514.0
00:00:00,l,en,Because I had an accident.,artstream,515.0
00:00:00,l,en,It was really bad.,artstream,516.0
00:00:00,l,en,Apparently I cried very hard.,artstream,517.0
00:00:00,l,en,I said I ran over a pregnant woman.,artstream,518.0
00:00:00,l,en,She's about to die.,artstream,519.0
00:00:00,l,en,"Or rather, I didn't say that anymore.",artstream,520.0
00:00:00,l,en,I said the policewoman I was supposed to hand over the phone to.,artstream,521.0
00:00:00,l,en,"And that the state law wants 50,000 euros now.",artstream,522.0
00:00:00,l,en,Whether my mother has so much money.,artstream,523.0
00:00:00,l,en,Whether she has cash at home to get more money.,artstream,524.0
00:00:00,l,en,Or valuable items at home that she can sell.,artstream,525.0
00:00:00,l,en,Because otherwise she can't see me anymore.,artstream,526.0
00:00:00,l,en,My mother actually bought it very shortly.,artstream,527.0
00:00:00,l,en,And has already checked how she can make money liquid.,artstream,528.0
00:00:00,l,en,And how much money is on the daily account and so on.,artstream,529.0
00:00:00,l,en,The poor mouse was extremely stressed.,artstream,530.0
00:00:00,l,en,Yes.,artstream,531.0
00:00:00,l,en,It was fake.,artstream,532.0
00:00:00,l,en,So it's really hard.,artstream,533.0
00:00:00,l,en,Really hard scammer was definitely on the way.,artstream,534.0
00:00:00,l,en,"Sorry, I was just mega in the zone.",artstream,535.0
00:00:00,c,en,A fake Lena.,artstream,536.0
00:00:00,l,en,"Yes, I was also talking in dialect.",artstream,537.0
00:00:00,l,en,Because I was then so to my mom.,artstream,538.0
00:00:00,c,en,Did they talk in dialect or what?,artstream,539.0
00:00:00,l,en,I don't want to call and speak in high German with my mother.,artstream,540.0
00:00:00,l,en,"Yes, everything was in dialect and so on.",artstream,541.0
00:00:00,l,en,"And really, really, yes, just realistically.",artstream,542.0
00:00:00,l,en,And my mom did ultranks.,artstream,543.0
00:00:00,l,en,Obviously.,artstream,544.0
00:00:00,l,en,Would scare me too.,artstream,545.0
00:00:00,l,en,"And she says, this is this stupid AI.",artstream,546.0
00:00:00,l,en,But now she just didn't check.,artstream,547.0
00:00:00,l,en,"As if public prosecutor asks for 50,000 euros.",artstream,548.0
00:00:00,l,en,And she can't tell her husband.,artstream,549.0
00:00:00,l,en,She can't tell my dad.,artstream,550.0
00:00:00,l,en,Because otherwise she makes herself punishable.,artstream,551.0
00:00:00,c,en,This is an instant stress situation.,artstream,552.0
00:00:00,l,en,"Yes, she got ultra in there.",artstream,553.0
00:00:00,l,en,He was really shaking and so on.,artstream,554.0
00:00:00,l,en,And just had mega fear.,artstream,555.0
00:00:00,l,en,And I understand it too.,artstream,556.0
00:00:00,l,en,I think it's crazy too.,artstream,557.0
00:00:00,c,en,Looks really good.,artstream,558.0
00:00:00,l,en,"Thank you, thank you.",artstream,559.0
00:00:00,l,en,"I'm not convinced yet, but it can only be.",artstream,560.0
00:00:00,l,en,"I can only be convinced of myself, actually.",artstream,561.0
00:00:00,l,de,Hi Kai.,artstream,562.0
00:00:00,l,en,I need.,artstream,563.0
00:00:00,l,en,"Okay, you're already open.",artstream,564.0
00:00:00,l,en,"No, they're all half full.",artstream,565.0
00:00:00,l,en,What kind of shit is that?,artstream,566.0
00:00:00,l,en,I don't need that color anymore.,artstream,567.0
00:00:00,l,en,I'm doing it now.,artstream,568.0
00:00:00,l,en,I'm decent now.,artstream,569.0
00:00:00,c,en,Did I choose a good color palette?,artstream,570.0
00:00:00,l,en,I changed a few things.,artstream,571.0
00:00:00,l,en,It was too green.,artstream,572.0
00:00:00,l,en,Indeed.,artstream,573.0
00:00:00,l,en,"So it's still too green, I would say.",artstream,574.0
00:00:00,l,en,I don't know how fixable it is now.,artstream,575.0
00:00:00,l,en,I'm going to put a little bit of red.,artstream,576.0
00:00:00,l,en,A big red.,artstream,577.0
00:00:00,l,en,You're open.,artstream,578.0
00:00:00,l,en,You're open.,artstream,579.0
00:00:00,l,en,And I'll need blue for the eyes.,artstream,580.0
00:00:00,l,en,I'll put it here first.,artstream,581.0
00:00:00,l,en,"His mouth, inner mouth.",artstream,582.0
00:00:00,l,en,I'll mix it all up.,artstream,583.0
00:00:00,l,en,He has such a edge around the outside.,artstream,584.0
00:00:00,c,en,You can expect it to be dry when you put very little diluted blue on it.,artstream,585.0
00:00:00,l,en,I've already gone over it with blue once.,artstream,586.0
00:00:00,l,en,Now already.,artstream,587.0
00:00:00,l,en,"But fuck, I need a thinner brush.",artstream,588.0
00:00:00,l,en,I'm going to put it in.,artstream,589.0
00:00:00,l,en,"It's going to be ok, kids, it's going to be ok.",artstream,590.0
00:00:00,l,en,He knows the brushes.,artstream,591.0
00:00:00,l,en,It looks like brushes.,artstream,592.0
00:00:00,l,en,It looks like brushes.,artstream,593.0
00:00:00,l,en,"So it's really going to be, I'm very surprised by myself.",artstream,596.0
00:00:00,l,en,Look at it.,artstream,597.0
00:00:00,l,en,He's not quite as shiny.,artstream,598.0
00:00:00,l,en,He looks a little happier than the brushes I have as a template.,artstream,599.0
00:00:00,l,en,"Good streamer, thank you, babies.",artstream,600.0
00:00:00,l,en,Thank you.,artstream,601.0
00:00:00,l,en,I have to...,artstream,602.0
00:00:00,l,en,I hope I can make some mistakes better with white here later.,artstream,603.0
00:00:00,c,en,Where's the dog cam?,artstream,604.0
00:00:00,l,en,I don't even know where...,artstream,605.0
00:00:00,l,en,"Oh, no, Bimo is lying behind me.",artstream,606.0
00:00:00,l,en,I don't have a second camera.,artstream,607.0
00:00:00,l,en,Bimsbo.,artstream,608.0
00:00:00,l,en,"Bimsbo, Bimsbo.",artstream,609.0
00:00:00,l,en,Bimsbo.,artstream,610.0
00:00:00,l,en,He's a good boy.,artstream,611.0
00:00:00,l,en,Look at him.,artstream,612.0
00:00:00,l,en,Yes.,artstream,613.0
00:00:00,l,en,"So, okay.",artstream,614.0
00:00:00,l,en,I actually want to mix in a little red here.,artstream,615.0
00:00:00,l,en,Red and pink.,artstream,616.0
00:00:00,l,en,So it actually looks like hair and not so crusty.,artstream,617.0
00:00:00,l,en,"Yes, he's a good baby.",artstream,618.0
00:00:00,l,en,Good baby dog.,artstream,619.0
00:00:00,l,en,So I'm going to see...,artstream,620.0
00:00:00,l,en,I hope I don't cover my head with my head because I'm so hard right now.,artstream,621.0
00:00:00,l,en,Knee in and curl in.,artstream,622.0
00:00:00,l,en,"I should have made it blue first, I think.",artstream,623.0
00:00:00,l,en,Whatever.,artstream,624.0
00:00:00,l,en,So.,artstream,625.0
00:00:00,l,en,Okay.,artstream,626.0
00:00:00,l,en,"Trust the process, Luni.",artstream,627.0
00:00:00,l,en,"My hands aren't somehow weird, caked.",artstream,628.0
00:00:00,l,en,Do you know what I'm saying?,artstream,629.0
00:00:00,l,en,"Boah, that's probably what I should do with the fineliner here.",artstream,630.0
00:00:00,l,en,Life is getting really hard.,artstream,631.0
00:00:00,l,en,"Actually, I think that's pretty nice.",artstream,632.0
00:00:00,l,en,Should we do that more often?,artstream,633.0
00:00:00,l,en,You can tell me some kind of motif.,artstream,634.0
00:00:00,l,en,And we're just doing a...,artstream,635.0
00:00:00,l,en,...,artstream,636.0
00:00:00,l,en,always doing a drawing stream again and again.,artstream,637.0
00:00:00,l,en,With bad drawings.,artstream,638.0
00:00:00,l,nan,Nen.,artstream,639.0
00:00:00,l,en,"Hello, Sandam!",artstream,640.0
00:00:00,l,en,Hello!,artstream,641.0
00:00:00,l,en,Hi!,artstream,642.0
00:00:00,l,en,How are you?,artstream,643.0
00:00:00,l,en,How was Silent Hill 2?,artstream,644.0
00:00:00,l,en,"I actually wanted to take a look inside, but today was another day where I was just fucking busy.",artstream,645.0
00:00:00,l,de,"Moin, Meifta!",artstream,646.0
00:00:00,l,de,"Na, Kindes, wie geht's euch?",artstream,647.0
00:00:00,l,de,Eigentlich möchte ich hier...,artstream,648.0
00:00:00,l,de,so ein bisschen...,artstream,649.0
00:00:00,l,de,"Ich weiß, das ist nicht im Original, aber wir scheißen drauf!",artstream,650.0
00:00:00,l,de,Wir scheißen drauf!,artstream,651.0
00:00:00,l,de,"Vielen Dank für das Shoutout, gut gemacht!",artstream,652.0
00:00:00,l,de,Vielen dank für den Raid!,artstream,653.0
00:00:00,l,de,"Ja, wie geht's euch?",artstream,654.0
00:00:00,c,de,Wurde gebullied von meiner Lost-Teil.,artstream,655.0
00:00:00,l,de,"Ja, I feel you.",artstream,656.0
00:00:00,l,en,I feel you very much.,artstream,657.0
00:00:00,l,de,"Okay, pass auf, ich mach jetzt erstmal hier.",artstream,658.0
00:00:00,l,de,"And, willkommen zu Röbser!",artstream,659.0
00:00:00,l,de,Und dann geht's weiter mit seinen Augen.,artstream,660.0
00:00:00,l,de,"Also, mir geht's gut.",artstream,661.0
00:00:00,l,de,"Ich bin überrascht von mir selbst, von meinen Zeichenskills gerade.",artstream,662.0
00:00:00,c,de,Voll toll.,artstream,663.0
00:00:00,l,en,Nice feeling?,artstream,664.0
00:00:00,l,de,"Boah, das ist ein sehr dunkles Blau.",artstream,665.0
00:00:00,l,de,"Ich meine, er hat ja auch sehr dunkle blaue Augen.",artstream,666.0
00:00:00,l,de,"Ich find's crazy, dass er keinen Schimmer in den Augen hat.",artstream,667.0
00:00:00,l,de,"Wisst ihr, wie ich mein?",artstream,668.0
00:00:00,l,de,Dieser weiße Punkt?,artstream,669.0
00:00:00,l,de,Nirgendwo.,artstream,670.0
00:00:00,l,de,"Das ist halt hier der untere Teil bisschen heller, but that's it.",artstream,671.0
00:00:00,l,en,I don't like it.,artstream,672.0
00:00:00,l,en,"Honestly, I don't like it.",artstream,673.0
00:00:00,l,de,"Aber es wird immer besser, ich bin wirklich happy.",artstream,674.0
00:00:00,c,de,"Ich bin eine halbe Stunde durch die Map gelaufen, um zu gucken, wo man den Barschlüssel reinpackt.",artstream,675.0
00:00:00,l,de,Oh nein.,artstream,676.0
00:00:00,l,de,Oh nein.,artstream,677.0
00:00:00,l,de,Ich war aber auch öfter mal richtig hardcore lost in Silent Hill 2.,artstream,678.0
00:00:00,l,en,You're not alone.,artstream,679.0
00:00:00,l,de,"Ich find, bei Horror Games ist es mega oft so, dass es sau unintuitiv ist irgendwie.",artstream,680.0
00:00:00,l,de,"Also, keine Ahnung.",artstream,681.0
00:00:00,c,de,Was ist das für ein Lied?,artstream,682.0
00:00:00,l,de,"Alter, ich hab's ja gar nicht zu Mut.",artstream,683.0
00:00:00,l,de,Sieht gut aus.,artstream,684.0
00:00:00,l,de,"Dankeschön, Dankeschön.",artstream,685.0
00:00:00,l,de,"Ich dreh's nochmal um für euch, weil ich hier in seinem Auge herumwerke.",artstream,686.0
00:00:00,l,de,"Das Ding ist, wenn ihr es jetzt umgedreht seht, dann seht ihr, wie schlecht es eigentlich ist.",artstream,687.0
00:00:00,l,de,"Kennt ihr das, wenn ihr so random was scribbelt?",artstream,689.0
00:00:00,l,de,Das sieht eigentlich ganz nice aus.,artstream,690.0
00:00:00,l,de,"Und dann guckt ihr euch das mal so legit einfach so von dem Winkel an, von dem es angeguckt werden sollte.",artstream,691.0
00:00:00,l,de,"Und dann bist du so, what the fuck, das ist ja mega schief geworden.",artstream,692.0
00:00:00,l,en,I hate when that happens.,artstream,693.0
00:00:00,l,de,"Danke Inferno, vielen, vielen Dank für ein Tier 3 Sub, du Legende.",artstream,694.0
00:00:00,l,de,Du bist ein crazy man.,artstream,695.0
00:00:00,l,de,"Sehr süß, sehr süß Mausig.",artstream,696.0
00:00:00,l,de,"Einfach schon fünf Monate dabei, es ist auch so crazy.",artstream,697.0
00:00:00,l,de,"Ich hab's mir schon mal gesagt, ich hab's mir schon mal gesagt, ich hab's mir schon mal gesagt.",artstream,698.0
00:00:00,l,de,"Einfach schon fünf Monate dabei, es ist auch so crazy.",artstream,699.0
00:00:00,l,de,Ich muss hier glaube ich kippsen.,artstream,700.0
00:00:00,o,en,Slay!,artstream,701.0
00:00:00,l,de,Lauri!,artstream,702.0
00:00:00,l,de,Startest du jetzt ein Hype Train random?,artstream,703.0
00:00:00,l,de,Random Bibbles Hype Train hier.,artstream,704.0
00:00:00,l,en,Dankeschön für die 100.,artstream,705.0
00:00:00,l,de,Ich muss ein bisschen seine Augen fixen ey.,artstream,706.0
00:00:00,l,de,Ganz langsam aber.,artstream,707.0
00:00:00,l,en,Slay!,artstream,708.0
00:00:00,l,en,Hey!,artstream,709.0
00:00:00,l,de,"Sandom, what the fuck, vielen Dank für 5 gifted.",artstream,710.0
00:00:00,l,en,Hey!,artstream,711.0
00:00:00,l,de,"Vielen, vielen Dank Junge, diese Reaction.",artstream,712.0
00:00:00,l,de,"Ich bin Gaga gerade, ich bin ein bisschen vertieft Gaga.",artstream,713.0
00:00:00,l,de,"Vielen, vielen Dank.",artstream,716.0
00:00:00,l,de,Fünf gifties und Polar hat auch einen bekommen.,artstream,717.0
00:00:00,l,de,"Random, wir machen mit.",artstream,718.0
00:00:00,l,de,Habt ihr einen Lohn bekommen Ende des Monats?,artstream,719.0
00:00:00,l,de,Der Zug muss weitergehen.,artstream,720.0
00:00:00,l,de,"Wartet, ich pack die Train Whistle aus.",artstream,721.0
00:00:00,l,de,Wer kommt hier?,artstream,722.0
00:00:00,l,de,Eine Schüssel.,artstream,723.0
00:00:00,l,en,It's Bibbles.,artstream,724.0
00:00:00,o,en,Peak,artstream,725.0
00:00:00,l,en,its peak bibbles,artstream,726.0
00:00:00,l,de,"Richtig cool, ich nehm mal die.",artstream,727.0
00:00:00,l,de,Wobei er auch nicht so sehr laut ist.,artstream,728.0
00:00:00,l,de,"Okay, dann halt nicht.",artstream,729.0
00:00:00,l,de,Was geht da für ein Piek?,artstream,730.0
00:00:00,l,de,Ich hab mir ne neue Maus und Tastatur geholt.,artstream,731.0
00:00:00,l,de,Weil why not?,artstream,732.0
00:00:00,l,de,"Ah ja, weil der Lohn da ist oder was?",artstream,733.0
00:00:00,l,de,"Was, hä?",artstream,734.0
00:00:00,l,de,Ich versteh grad den Zusammenhang nicht.,artstream,735.0
00:00:00,l,de,Inferno!,artstream,736.0
00:00:00,l,de,Einfach dein Klassensprecher und Fluxer dabei.,artstream,737.0
00:00:00,l,de,"Vielen, vielen Dank Kindes.",artstream,738.0
00:00:00,l,de,Ich sag doch Gaga.,artstream,739.0
00:00:00,c,de,"Hab mir den Headset geholt für 250, aber war Arsch.",artstream,740.0
00:00:00,l,de,Ich hab so viele Headset schon ausprobiert.,artstream,741.0
00:00:00,l,de,Und ich war halt so...,artstream,742.0
00:00:00,l,de,Ich war halt so enttäuscht immer.,artstream,743.0
00:00:00,l,de,Auch wenn ich mir so mega teuren Scheiß geholt hab.,artstream,744.0
00:00:00,l,de,Das war einfach disappointing as fuck.,artstream,745.0
00:00:00,l,de,In mein Auto passen 5200 Liter Joghurt.,artstream,746.0
00:00:00,l,de,"Einmal, weil ihr mich ja gar nicht seht.",artstream,747.0
00:00:00,l,en,Hello!,artstream,748.0
00:00:00,l,en,Hello!,artstream,749.0
00:00:00,l,de,"Ganz kurz, vielen Dank.",artstream,750.0
00:00:00,l,de,"Vielen, vielen Dank für die Gifted Stubbies.",artstream,751.0
00:00:00,l,de,Ihr seid die Besten.,artstream,752.0
00:00:00,l,en,"Guck, my honest reaction.",artstream,753.0
00:00:00,l,de,"I swear, es sieht auf der Kamera nicht so gut aus wie in echt.",artstream,754.0
00:00:00,l,de,Das ist bisschen sad.,artstream,755.0
00:00:00,c,de,Mal Ende Anfang des Monats.,artstream,756.0
00:00:00,l,de,Ich krieg mein Gehalt immer Ende des Monats auch.,artstream,757.0
00:00:00,l,de,"Ich hab mein Gehalt auch bekommen, aber das geht alles für Steuern drauf.",artstream,758.0
00:00:00,l,de,"Nee, ist okay.",artstream,759.0
00:00:00,l,de,Es ist okay.,artstream,760.0
00:00:00,l,de,"Ich hab extra gespart dafür, dass ich Steuern zahlen kann.",artstream,761.0
00:00:00,l,de,Weil ich liebe Steuern zahlen.,artstream,762.0
00:00:00,l,de,Über alles.,artstream,763.0
00:00:00,l,de,"Gell, Fritti?",artstream,764.0
00:00:00,l,de,Fritti liebt Steuern zahlen auch sehr.,artstream,765.0
00:00:00,l,de,Ist ja klar.,artstream,766.0
00:00:00,l,de,Das ist ja logisch.,artstream,767.0
00:00:00,l,de,"So, ich mach jetzt hier so...",artstream,768.0
00:00:00,l,de,Ich mach jetzt hier...,artstream,769.0
00:00:00,l,de,Hier um Randungen.,artstream,770.0
00:00:00,l,de,"Das, wovor ich am meisten Angst hab.",artstream,771.0
00:00:00,l,de,"Während Hype-Trend ist, hab ich Mut...",artstream,772.0
00:00:00,l,de,Zum Risiko.,artstream,773.0
00:00:00,l,de,Ich hätte den benutzen sollen.,artstream,774.0
00:00:00,l,de,Ich hab den Walzbämsel benutscht.,artstream,775.0
00:00:00,l,de,Das ist nicht so.,artstream,776.0
00:00:00,l,de,"Das ist nicht so, wie Steuern funktionieren.",artstream,777.0
00:00:00,c,de,"Wenn jetzt Twitch Technik explodiert, dann sind Steuern gar nichts mehr.",artstream,778.0
00:00:00,l,de,"Nee, dann zahl ich ja noch mehr.",artstream,779.0
00:00:00,l,de,Das ist ja das Problem.,artstream,780.0
00:00:00,l,de,Oder ist nicht das Problem.,artstream,781.0
00:00:00,l,de,"Also ich bin super, super dankbar.",artstream,782.0
00:00:00,l,de,"Für das, was ich auf Twitch hab.",artstream,783.0
00:00:00,l,de,Und ich zahl halt Steuern wegen Twitch.,artstream,784.0
00:00:00,l,de,Aber das ist okay.,artstream,785.0
00:00:00,l,de,"Es ist crazy, dass ich überhaupt Steuern zahlen muss.",artstream,786.0
00:00:00,l,de,Und halt so diese Möglichkeit hab.,artstream,787.0
00:00:00,l,de,Ganz ehrlich.,artstream,788.0
00:00:00,l,en,It's not...,artstream,789.0
00:00:00,l,de,Das ist absolut nicht selbstverständlich.,artstream,790.0
00:00:00,l,de,"Ist auch crazy, dass grad so viele Leute da sind.",artstream,791.0
00:00:00,l,de,Die sind Mäuse an einem Donnerstagabend.,artstream,792.0
00:00:00,l,de,Ich will ihm eigentlich...,artstream,793.0
00:00:00,l,de,Ja!,artstream,794.0
00:00:00,l,de,So.,artstream,795.0
00:00:00,l,de,So geht es nämlich.,artstream,796.0
00:00:00,l,de,Ich bin ja...,artstream,797.0
00:00:00,l,de,"Ich bin da, ja.",artstream,798.0
00:00:00,l,de,Und weil ich so...,artstream,799.0
00:00:00,l,de,"Ich bin da, ja.",artstream,800.0
00:00:00,l,de,Und weil ich so...,artstream,801.0
00:00:00,l,de,Ich bin ja...,artstream,802.0
00:00:00,l,de,"Ich bin da, ja.",artstream,803.0
00:00:00,l,de,Und was krieg ich dafür?,artstream,804.0
00:00:00,l,de,Ein Bibelsbild?,artstream,805.0
00:00:00,l,de,Vielleicht.,artstream,806.0
00:00:00,l,de,Ich würd das danach verlosen.,artstream,807.0
00:00:00,l,de,"Also wer das haben möchte, kann gerne an der Verlosung teilnehmen.",artstream,808.0
00:00:00,l,de,Wenn es getrocknet und...,artstream,809.0
00:00:00,o,de,Yippie!,artstream,810.0
00:00:00,l,de,...gefixt ist.,artstream,811.0
00:00:00,l,de,Yippie!,artstream,812.0
00:00:00,l,de,Vielleicht malen wir auch noch ein zweites Bild.,artstream,813.0
00:00:00,l,de,Vielleicht bin ich heute wild unterwegs und mal zwei Bilder.,artstream,814.0
00:00:00,l,de,Ich hab nämlich noch eins rausgesucht.,artstream,815.0
00:00:00,l,de,"Moment, pass auf.",artstream,816.0
00:00:00,l,de,Ich find nämlich den gut.,artstream,817.0
00:00:00,l,de,Und ich find den gut.,artstream,818.0
00:00:00,c,de,Will ein Drückenbild?,artstream,819.0
00:00:00,l,de,"Okay, kann ich auch machen.",artstream,820.0
00:00:00,l,de,Kann ich auch machen.,artstream,821.0
00:00:00,l,de,Aber nur weil du's bist.,artstream,822.0
00:00:00,l,de,"Ich find's schön, dass du dir das merkst, Hula.",artstream,823.0
00:00:00,l,de,Ich bin einfach der Brückenmeister.,artstream,824.0
00:00:00,l,de,Ich bin der Brückenbauer der Herzen.,artstream,825.0
00:00:00,l,de,Soll ich dir so ein Brückenbild im...,artstream,826.0
00:00:00,l,de,"Alter, cock and ball torture!",artstream,827.0
00:00:00,l,de,Ich bin einfach Level 4 Hype Train jetzt.,artstream,828.0
00:00:00,l,de,"Was ist los, Kinners?",artstream,829.0
00:00:00,l,de,"Vielen, vielen Dank.",artstream,830.0
00:00:00,l,de,Einfach nur wegen Bibels?,artstream,831.0
00:00:00,l,de,Random Bibels Trend?,artstream,832.0
00:00:00,l,de,"Ich find's schön, dass du dir das merkst.",artstream,833.0
00:00:00,l,de,Ich muss deine Fingerspitzen...,artstream,837.0
00:00:00,l,de,Welche kackfarbe hatte denn an deinen Fingerspitzen?,artstream,838.0
00:00:00,c,de,Level 5?,artstream,839.0
00:00:00,l,de,"Ah, wir sind bei Level 5!",artstream,840.0
00:00:00,l,de,"Ich hab nur Hype Train Stufe 4 erreicht, steht bei mir ganz oben.",artstream,841.0
00:00:00,l,de,Und dann unten drunter steht 5.,artstream,842.0
00:00:00,l,de,Das ist ja bescheuert!,artstream,843.0
00:00:00,l,de,Ich bin schon wieder komplett unsystematisch unterwegs.,artstream,844.0
00:00:00,l,en,I'm doing it here somehow.,artstream,845.0
00:00:00,l,en,My focus is on another place all the time.,artstream,846.0
00:00:00,l,en,"I want to think, oh yeah, here, outlines.",artstream,847.0
00:00:00,l,en,"If I draw something on a tablet and then do outlines at the end, then the outlines always make everything look bad.",artstream,848.0
00:00:00,l,en,"That's why I hate it, actually.",artstream,849.0
00:00:00,l,en,But here it makes sense somehow.,artstream,850.0
00:00:00,l,en,So here it looks good.,artstream,851.0
00:00:00,l,en,Maybe Maybe I just have to learn to get used to my life.,artstream,852.0
00:00:00,c,en,I don't know.,artstream,853.0
00:00:00,l,en,I don't know it either.,artstream,854.0
00:00:00,l,en,"Okay, okay.",artstream,855.0
00:00:00,l,en,Sorry that I keep breathing in the microphone all the time.,artstream,856.0
00:00:00,c,en,"Go, Frid!",artstream,857.0
00:00:00,l,en,"I don't think Frida is the biggest fan of Bimsbo being here, but she somehow accepts it.",artstream,858.0
00:00:00,l,en,Double can!,artstream,859.0
00:00:00,l,en,"I really don't have a system, boy.",artstream,860.0
00:00:00,l,en,What is that?,artstream,861.0
00:00:00,l,en,What is that?,artstream,862.0
00:00:00,l,en,"Get a grip, Loony, get a grip.",artstream,863.0
00:00:00,l,en,"Man, I started to call myself Loony at work sometimes.",artstream,864.0
00:00:00,l,en,"And I have to pull myself together sometimes, because otherwise they'll get out of here like my fucking Switch.",artstream,865.0
00:00:00,l,en,And I don't want that.,artstream,866.0
00:00:00,l,en,And here I don't want to be as crass as Loony.,artstream,867.0
00:00:00,l,en,I just want to have it indicated.,artstream,868.0
00:00:00,l,en,His beautiful hair style.,artstream,869.0
00:00:00,l,en,Why do I have to lift my thing up here?,artstream,870.0
00:00:00,l,en,Okay.,artstream,871.0
00:00:00,l,en,I need...,artstream,872.0
00:00:00,l,en,...white.,artstream,873.0
00:00:00,l,en,"And I was his fucking fingertips, boy!",artstream,874.0
00:00:00,l,en,I'm making them so reddish now.,artstream,875.0
00:00:00,l,en,"I made his hands completely different, bro.",artstream,876.0
00:00:00,l,en,I have to...,artstream,877.0
00:00:00,l,en,I'm going to put two fingers out of here.,artstream,878.0
00:00:00,l,en,But it doesn't stand out that much.,artstream,879.0
00:00:00,l,en,"The hands are far enough apart, thank God.",artstream,880.0
00:00:00,l,en,Thank you very much for the Level 5 hype train.,artstream,881.0
00:00:00,l,en,I hope you enjoyed it.,artstream,882.0
00:00:00,l,en,I'll see you in the next video.,artstream,883.0
00:00:00,l,en,Bye!,artstream,884.0
00:00:00,l,en,"Thank you, kids.",artstream,885.0
00:00:00,l,en,Here.,artstream,886.0
00:00:00,l,en,I can't do it with my heart.,artstream,887.0
00:00:00,l,en,Wait.,artstream,889.0
00:00:00,l,en,Huh?,artstream,890.0
00:00:00,l,en,Oh.,artstream,891.0
00:00:00,l,en,Thank you!,artstream,892.0
00:00:00,l,en,Bye bye!,artstream,893.0
00:00:00,l,en,"Bye bye, Chuchu.",artstream,894.0
00:00:00,l,en,We shall miss you.,artstream,895.0
00:00:00,l,en,"Thank you very much, babies.",artstream,896.0
00:00:00,l,en,"Oh, I have to do his lashes.",artstream,897.0
00:00:00,l,en,Painting.,artstream,898.0
00:00:00,l,en,"Painting is what I'm doing right now, right?",artstream,899.0
00:00:00,l,en,And painting is when you do it with a pencil and stuff.,artstream,900.0
00:00:00,l,en,Right?,artstream,901.0
