timestamp,speaker,text,source,line
00:00:00,,There's a lever.,gow,346
00:00:00,,"Oh, shit.",gow,347
00:00:00,,There's a can here.,gow,348
00:00:00,,Too bad.,gow,349
00:00:00,,I can open the door.,gow,350
00:00:00,,Here are handprints.,gow,351
00:00:00,,Yes!,gow,352
00:00:00,,Do I have to go here?,gow,353
00:00:00,,Oops.,gow,354
00:00:00,,I put it a little crooked.,gow,355
00:00:00,,Now I'm stuck here.,gow,356
00:00:00,,"No, all good.",gow,357
00:00:00,,"All good, Chi.",gow,358
00:00:00,,I'm stuck.,gow,359
00:00:00,,I'm stuck.,gow,360
00:00:00,,"All good, Chi.",gow,361
00:00:00,,"Okay, this is wrong.",gow,362
00:00:00,,This is...,gow,363
00:00:00,,But where is right?,gow,364
00:00:00,,Here?,gow,365
00:00:00,,No.,gow,366
00:00:00,,The barrel has already felt right.,gow,367
00:00:00,,Honestly.,gow,368
00:00:00,,I'm stuck.,gow,369
00:00:00,,Lizzy!,gow,370
00:00:00,,Lizzy always announces herself like this.,gow,371
00:00:00,,I think the sound is nice or never.,gow,372
00:00:00,,It's always somewhere else.,gow,373
00:00:00,,Now tell me no lying.,gow,374
00:00:00,,My 10.,gow,375
00:00:00,,I'm not lying.,gow,376
00:00:00,,I'm not lying.,gow,377
00:00:00,,My 10.,gow,378
00:00:00,,Yes!,gow,379
00:00:00,,Boy.,gow,380
00:00:00,,Still traumatized.,gow,381
00:00:00,,Absolutely traumatized.,gow,382
00:00:00,,By Sophia's 10.,gow,383
00:00:00,,Here's the lamp.,gow,384
00:00:00,,That's a problem.,gow,385
00:00:00,,"You're too rare, Lizzy.",gow,386
00:00:00,,It would be easy to fix.,gow,387
00:00:00,,Honestly.,gow,388
00:00:00,,But then it's the...,gow,389
00:00:00,,No.,gow,390
00:00:00,,I don't have anything.,gow,391
00:00:00,,I have to save somehow.,gow,392
00:00:00,,Refresh again.,gow,393
00:00:00,,I was celebrating with Sophia.,gow,394
00:00:00,,And she just got her nail completely cut off by many genes.,gow,395
00:00:00,,And then we arrive at home and she feels weird.,gow,396
00:00:00,,She looks at her nail and tears it down completely.,gow,397
00:00:00,,Not even torn down.,gow,398
00:00:00,,She just flipped it over.,gow,399
00:00:00,,And then...,gow,400
00:00:00,,it was gone.,gow,401
00:00:00,,Why does Sophia do that?,gow,402
00:00:00,,I don't know.,gow,403
00:00:00,,There are Whatsapp stickers.,gow,404
00:00:00,,Simply.,gow,405
00:00:00,,Because I found it so scary.,gow,406
00:00:00,,How I sat on the floor and thought to myself what the fuck is happening?,gow,407
00:00:00,,That was crazy.,gow,408
00:00:00,,I don't know.,gow,409
00:00:00,,I don't know.,gow,410
00:00:00,,I don't know.,gow,411
00:00:00,,That was crazy.,gow,412
00:00:00,,Crazy?,gow,413
00:00:00,,I was crazy once.,gow,414
00:00:00,,They locked me in a room.,gow,415
00:00:00,,A rubber room.,gow,416
00:00:00,,A rubber room with rats.,gow,417
00:00:00,,So now we're getting sneaked.,gow,418
00:00:00,,Which is...,gow,419
00:00:00,,...right.,gow,420
00:00:00,,We wait a bit.,gow,421
00:00:00,,We have a heart attack.,gow,422
00:00:00,,Actually I have to...,gow,423
00:00:00,,...get rid of it.,gow,424
00:00:00,,I have to get rid of it.,gow,425
00:00:00,,I was there live and took the photo.,gow,426
00:00:00,,Right.,gow,427
00:00:00,,Everyone has a crisis.,gow,428
00:00:00,,Who else was there?,gow,429
00:00:00,,Was there three of us?,gow,430
00:00:00,,"No, Dante was there, right?",gow,431
00:00:00,,But nobody else from our Windows fan group.,gow,432
00:00:00,,"Ah, Maxi was there.",gow,433
00:00:00,,Okay.,gow,434
00:00:00,,Maxi was there the last time for ages.,gow,435
00:00:00,,Somewhere.,gow,436
00:00:00,,Let the table be quiet.,gow,437
00:00:00,,Now the mouse is on the screen.,gow,438
00:00:00,,I think the meatball got me.,gow,439
00:00:00,,I think that was another evening.,gow,440
00:00:00,,"No, right.",gow,441
00:00:00,,Maxi was there.,gow,442
00:00:00,,Maxi was there too.,gow,443
00:00:00,,Sisi was here once.,gow,444
00:00:00,,What kind of sable?,gow,445
00:00:00,,The...,gow,446
00:00:00,,...fricadelle...,gow,447
00:00:00,,...bread.,gow,448
00:00:00,,I don't know.,gow,449
00:00:00,,I don't know.,gow,450
00:00:00,,I don't know.,gow,451
00:00:00,,What kind of sable?,gow,452
00:00:00,,Let us go!,gow,453
00:00:00,,Let's see where it says.,gow,454
00:00:00,,I could just...,gow,455
00:00:00,,...easy peasy lemon squeezy...,gow,456
00:00:00,,"Yes, then don't stop!",gow,457
00:00:00,,"Yes, then don't stop!",gow,458
00:00:00,,That's two different events.,gow,459
00:00:00,,"Yes, I mean...",gow,460
00:00:00,,But Maxi and Lauri were there that evening too.,gow,461
00:00:00,,That evening with the sable Maxi was there too.,gow,462
00:00:00,,Is that working?,gow,463
00:00:00,,I don't think so.,gow,464
00:00:00,,Right?,gow,465
00:00:00,,I don't think so.,gow,466
00:00:00,,"Yes, there were two different events but Maxi was with both.",gow,467
00:00:00,,That's my only point.,gow,468
00:00:00,,I believe you already that there were two different events.,gow,469
00:00:00,,Oh my fucking fuck.,gow,470
00:00:00,,Fucking fucky fuck.,gow,471
00:00:00,,Fucking fuck off.,gow,472
00:00:00,,Watching nuggets.,gow,473
00:00:00,,Oh my god.,gow,474
00:00:00,,Ha!,gow,475
00:00:00,,Bitch!,gow,476
00:00:00,,But what does it do now?,gow,477
00:00:00,,"Probably nothing good, right?",gow,478
00:00:00,,Turn the lever and go in there right away.,gow,479
00:00:00,,And...,gow,480
00:00:00,,"Oh, nevermind.",gow,481
00:00:00,,You don't have to turn the lever.,gow,482
00:00:00,,Just go in there.,gow,483
00:00:00,,"Thank you, thank you.",gow,484
00:00:00,,What's that?,gow,485
00:00:00,,Who's fucking dolls here?,gow,486
00:00:00,,Why do all my...,gow,487
00:00:00,,"Oh, a monkey.",gow,488
00:00:00,,All my gnomes left me.,gow,489
00:00:00,,What am I doing here?,gow,490
00:00:00,,Take shoes with you.,gow,491
00:00:00,,I can take shoes with me.,gow,492
00:00:00,,And then drive down here.,gow,493
00:00:00,,A shoe.,gow,494
00:00:00,,Well.,gow,495
00:00:00,,I want it now.,gow,496
00:00:00,,That was bad.,gow,497
00:00:00,,Shoes!,gow,498
00:00:00,,There.,gow,499
00:00:00,,I'm going to take a look.,gow,500
00:00:00,,I'm going to take a look.,gow,501
00:00:00,,I could put on shoes.,gow,502
00:00:00,,Do I have to push them around?,gow,503
00:00:00,,No.,gow,504
00:00:00,,Huh?,gow,505
00:00:00,,"Well, I already have a shoe.",gow,506
00:00:00,,Maybe I have to do something here.,gow,507
00:00:00,,"I mean, I didn't open it here either.",gow,508
00:00:00,,I...,gow,509
00:00:00,,Just do it again.,gow,510
00:00:00,,The donaf.,gow,511
00:00:00,,I'm going to open it.,gow,512
00:00:00,,I'm going to open it.,gow,513
00:00:00,,I'm going to open it.,gow,514
00:00:00,,I'm going to open it.,gow,515
00:00:00,,"If you don't get the shoe, you won't get the legs.",gow,516
00:00:00,,What does nobody say?,gow,517
00:00:00,,Honestly?,gow,518
00:00:00,,Now I wanted to throw out the shoe.,gow,519
00:00:00,,Shit.,gow,520
00:00:00,,How do I get up here?,gow,521
00:00:00,,Why am I pressing the wrong button all the time?,gow,522
00:00:00,,I can't even climb up the toilet here.,gow,523
00:00:00,,I can't even climb up the toilet here.,gow,524
00:00:00,,Because there are just poop-cups on the floor.,gow,525
00:00:00,,Poop-cups.,gow,526
00:00:00,,I don't understand.,gow,527
00:00:00,,I can't press the door either.,gow,528
00:00:00,,No.,gow,529
00:00:00,,Pull it?,gow,530
00:00:00,,No.,gow,531
00:00:00,,I need monkey.,gow,532
00:00:00,,Or something like that.,gow,533
00:00:00,,A bigger shoe.,gow,534
00:00:00,,I can take that.,gow,535
00:00:00,,Maybe they need gnomes toilet paper.,gow,536
00:00:00,,Soooo.,gow,537
00:00:00,,Toilet paper.,gow,538
00:00:00,,Shoe against the wall.,gow,539
00:00:00,,Wrong.,gow,540
00:00:00,,"No, I don't get it.",gow,541
00:00:00,,The box down there.,gow,542
00:00:00,,This one.,gow,543
00:00:00,,Or what?,gow,544
00:00:00,,I can't move it.,gow,545
00:00:00,,But down there?,gow,546
00:00:00,,I'm down there.,gow,547
00:00:00,,Or do you mean up there?,gow,548
00:00:00,,I can't even move it up there.,gow,549
00:00:00,,I can't even move it up there.,gow,550
00:00:00,,Up there.,gow,551
00:00:00,,I need my poopie.,gow,552
00:00:00,,I can't hold it.,gow,553
00:00:00,,"Nagi spawn, Kai sad.",gow,554
00:00:00,,Huh?,gow,555
00:00:00,,I can't blow it.,gow,556
00:00:00,,I can only blow people today.,gow,557
00:00:00,,No nugs.,gow,558
00:00:00,,No nugs is the saddest thing.,gow,559
00:00:00,,That has been sad today.,gow,560
00:00:00,,Nah.,gow,561
00:00:00,,20% AFD is the saddest thing.,gow,562
00:00:00,,"Man, this poopie is annoying.",gow,563
00:00:00,,That doesn't look like a tail.,gow,564
00:00:00,,What's happening here?,gow,565
00:00:00,,I can't even move it.,gow,566
00:00:00,,I can't even move it.,gow,567
00:00:00,,I can't even move it.,gow,568
00:00:00,,I can't even move it.,gow,569
00:00:00,,40%?,gow,570
00:00:00,,Yeah.,gow,571
00:00:00,,I mean in all Germany it's 20.,gow,572
00:00:00,,Do I need you?,gow,573
00:00:00,,Guess not.,gow,574
00:00:00,,He's drawing little pictures.,gow,575
00:00:00,,Little pictures.,gow,576
00:00:00,,I want to see.,gow,577
00:00:00,,Take it.,gow,578
00:00:00,,I'm going to take the left one.,gow,579
00:00:00,,I'm going to take the left one.,gow,580
00:00:00,,But the left one is alive.,gow,581
00:00:00,,Yeah.,gow,582
00:00:00,,It is.,gow,583
00:00:00,,It really is.,gow,584
00:00:00,,"Okay, I need to do this first.",gow,585
00:00:00,,Hello.,gow,586
00:00:00,,Hello Mr.,gow,587
00:00:00,,No Man.,gow,588
00:00:00,,Please tell me what you're drawing.,gow,589
00:00:00,,Show me what you got.,gow,590
00:00:00,,Long Leg Man.,gow,591
00:00:00,,I...,gow,592
00:00:00,,I don't know what that is.,gow,593
00:00:00,,Do I want to take this to my friend?,gow,594
00:00:00,,I need more friends.,gow,595
00:00:00,,What is...,gow,596
00:00:00,,Boy.,gow,597
00:00:00,,Okay.,gow,598
00:00:00,,"No, wait.",gow,599
00:00:00,,I need two.,gow,600
00:00:00,,What if we are enough?,gow,601
00:00:00,,Okay.,gow,602
00:00:00,,How...,gow,603
00:00:00,,What do...,gow,604
00:00:00,,Let's try that.,gow,605
00:00:00,,What?,gow,606
00:00:00,,Is he angry at this stupid drawer?,gow,607
00:00:00,,I can understand.,gow,608
00:00:00,,Which one?,gow,609
00:00:00,,Humor?,gow,610
00:00:00,,Should I give you a beer bottle?,gow,611
00:00:00,,No!,gow,612
00:00:00,,No!,gow,613
00:00:00,,Man!,gow,614
00:00:00,,Oh.,gow,615
00:00:00,,One.,gow,616
00:00:00,,"Yeah, I thought so.",gow,617
00:00:00,,"Come on, let's drive over.",gow,618
00:00:00,,We're not on a ship for nothing.,gow,619
00:00:00,,I'm a ship.,gow,620
00:00:00,,Shit.,gow,621
00:00:00,,Shit.,gow,622
00:00:00,,What?,gow,623
00:00:00,,Do I have to drive around the corner?,gow,624
00:00:00,,Okay.,gow,625
00:00:00,,What?,gow,626
00:00:00,,What?,gow,627
00:00:00,,I don't think that's him.,gow,628
00:00:00,,What?,gow,629
00:00:00,,What?,gow,630
00:00:00,,Borscht!,gow,631
00:00:00,,Okay.,gow,632
00:00:00,,I have one.,gow,633
00:00:00,,I don't understand what I have to do with the other one.,gow,634
00:00:00,,I have to jump on it.,gow,635
00:00:00,,I don't understand.,gow,636
00:00:00,,"Okay, but there's another one here.",gow,637
00:00:00,,In the bucket?,gow,638
00:00:00,,"Oh, there's one here.",gow,639
00:00:00,,I didn't see you there.,gow,640
00:00:00,,Hello.,gow,641
00:00:00,,"Yes, Tio.",gow,642
00:00:00,,Do I have to jump on it?,gow,643
00:00:00,,I don't understand.,gow,644
00:00:00,,I don't understand.,gow,645
00:00:00,,I don't understand.,gow,646
00:00:00,,I don't understand.,gow,647
00:00:00,,Do I just jump on it?,gow,648
00:00:00,,No.,gow,649
00:00:00,,"I have to grab it, but it's a looper.",gow,650
00:00:00,,Okay.,gow,651
00:00:00,,How do I grab it?,gow,652
00:00:00,,That's really stupid.,gow,653
00:00:00,,Do I run faster than the looper?,gow,654
00:00:00,,Maybe I don't want to run against walls.,gow,655
00:00:00,,What?,gow,656
00:00:00,,That's stupid.,gow,657
00:00:00,,I adjusted to longer.,gow,658
00:00:00,,I'm being honest.,gow,659
00:00:00,,I adjusted to longer in the looper.,gow,660
00:00:00,,Okay.,gow,661
00:00:00,,"Bye, cacao.",gow,662
00:00:00,,"Good night, Laurie.",gow,663
00:00:00,,Thank you for the gift.,gow,664
00:00:00,,So.,gow,665
00:00:00,,And up.,gow,666
00:00:00,,Oh.,gow,667
00:00:00,,And up is.,gow,668
00:00:00,,Wrong up is.,gow,669
00:00:00,,Okay.,gow,670
00:00:00,,Again.,gow,671
00:00:00,,And up.,gow,672
00:00:00,,And up.,gow,673
00:00:00,,Up again.,gow,674
00:00:00,,"I just need the box here, right?",gow,675
00:00:00,,That's not a looper.,gow,676
00:00:00,,I just need the weights.,gow,677
00:00:00,,And.,gow,678
00:00:00,,Oh.,gow,679
00:00:00,,Up.,gow,680
00:00:00,,Up.,gow,681
00:00:00,,Wrong.,gow,682
00:00:00,,Sorry.,gow,683
00:00:00,,"I don't need the box, maybe.",gow,684
00:00:00,,To open the door.,gow,685
00:00:00,,"I don't need the box, maybe.",gow,686
00:00:00,,To open the door.,gow,687
00:00:00,,Come on.,gow,688
00:00:00,,Come on.,gow,689
00:00:00,,I need you guys.,gow,690
00:00:00,,You too.,gow,691
00:00:00,,Come on.,gow,692
00:00:00,,Come on.,gow,693
00:00:00,,Come on.,gow,694
00:00:00,,Everybody come with me.,gow,695
00:00:00,,They are shy and...,gow,696
00:00:00,,I don't think they are smart.,gow,697
00:00:00,,"The thing is, in the base game...",gow,698
00:00:00,,When you play Six with the raincoat...,gow,699
00:00:00,,You just eat random things.,gow,700
00:00:00,,And the raincoat even offers us food.,gow,701
00:00:00,,"The raincoat stands there, gives us some food.",gow,702
00:00:00,,"And Six is like, no.",gow,703
00:00:00,,I eat you.,gow,704
00:00:00,,That's sad.,gow,705
00:00:00,,Thank you.,gow,706
00:00:00,,Let's go.,gow,707
00:00:00,,Let's go kids.,gow,708
00:00:00,,Welcome to work.,gow,709
00:00:00,,Let's go.,gow,710
00:00:00,,The last one is coming with us.,gow,711
00:00:00,,"Okay, good.",gow,712
00:00:00,,Everybody has to come with us.,gow,713
00:00:00,,More energy.,gow,714
00:00:00,,"Oh, it's open here.",gow,715
00:00:00,,I mean the ladder down.,gow,716
00:00:00,,Not open.,gow,717
00:00:00,,Oven.,gow,718
00:00:00,,Okay.,gow,719
00:00:00,,Let's go.,gow,720
00:00:00,,Let's go.,gow,721
00:00:00,,What?,gow,722
00:00:00,,I thought I fell through the map.,gow,723
00:00:00,,What's up?,gow,724
00:00:00,,What do?,gow,725
00:00:00,,"Ah, they are not real kids.",gow,726
00:00:00,,Okay.,gow,727
00:00:00,,Let's go.,gow,728
00:00:00,,Can I take something here?,gow,729
00:00:00,,I don't even need it.,gow,730
00:00:00,,Oopsie.,gow,731
00:00:00,,Ouch!,gow,732
00:00:00,,He must have a splinter in his foot.,gow,733
00:00:00,,Let's just stay here.,gow,734
00:00:00,,What's the name of this kid?,gow,735
00:00:00,,Is it Five?,gow,736
00:00:00,,Four?,gow,737
00:00:00,,Three to one?,gow,738
00:00:00,,For the kid?,gow,739
00:00:00,,"Ah, too bad.",gow,740
00:00:00,,Mambo number five.,gow,741
00:00:00,,I'm going to go to the other room.,gow,742
00:00:00,,I'm going to go to the other room.,gow,743
00:00:00,,I'm going to go to the other room.,gow,744
00:00:00,,I'm going to go to the other room.,gow,745
00:00:00,,But no number.,gow,746
00:00:00,,But no number.,gow,747
00:00:00,,"Ah, do I have to walk on shit here again?",gow,748
00:00:00,,Ah.,gow,749
00:00:00,,Don't do that.,gow,750
00:00:00,,Don't do that.,gow,751
00:00:00,,Absolutely maha.,gow,752
00:00:00,,"Wow, wee, zowie.",gow,753
00:00:00,,Wow.,gow,754
00:00:00,,Is it broken down early?,gow,755
00:00:00,,"Ah, I can do things here too.",gow,756
00:00:00,,I thought there was a hole here.,gow,757
00:00:00,,I probably don't have to do that yet.,gow,758
00:00:00,,But I have to make electricity here.,gow,759
00:00:00,,I don't have to do that yet either.,gow,760
00:00:00,,But I have to make electricity here.,gow,761
00:00:00,,It's way too loud.,gow,762
00:00:00,,I'll never get done until it's there.,gow,763
00:00:00,,I have a monkey.,gow,764
00:00:00,,But that's not enough.,gow,765
00:00:00,,But I can't go up here either.,gow,766
00:00:00,,But there is a button for the saw.,gow,767
00:00:00,,"Okay, I'm already a monkey.",gow,768
00:00:00,,Then I'll make the saw.,gow,769
00:00:00,,Then I'll make the saw.,gow,770
00:00:00,,So then I have the saw.,gow,771
00:00:00,,So then I have the saw.,gow,772
00:00:00,,Then I open the door here.,gow,773
00:00:00,,And then the door is open.,gow,774
00:00:00,,And then the door is open.,gow,775
00:00:00,,And then the door is open.,gow,776
00:00:00,,Shit.,gow,777
00:00:00,,What is he doing to me?,gow,778
00:00:00,,Is he just eating me?,gow,779
00:00:00,,Am I going to be a doll?,gow,780
00:00:00,,A cute little doll?,gow,781
00:00:00,,"Oh, I can go around here, right?",gow,782
00:00:00,,Just...,gow,783
00:00:00,,I don't know.,gow,784
00:00:00,,Probably it's because of the circumstances I'm playing here.,gow,785
00:00:00,,"I can't make the saw when there is electricity, right?",gow,786
00:00:00,,It's a victim.,gow,787
00:00:00,,It's me.,gow,788
00:00:00,,I'm a victim.,gow,789
00:00:00,,How do...,gow,790
00:00:00,,How do...,gow,791
00:00:00,,How do...,gow,792
00:00:00,,How do...,gow,793
00:00:00,,How do...,gow,794
00:00:00,,How do...,gow,795
00:00:00,,How do...,gow,796
00:00:00,,How do...,gow,797
00:00:00,,How do...,gow,798
00:00:00,,How do...,gow,799
00:00:00,,Maybe I can jump up here instantly.,gow,800
00:00:00,,And I just didn't try it.,gow,801
00:00:00,,Are you for real?,gow,802
00:00:00,,"Ah, okay.",gow,803
00:00:00,,Get away.,gow,804
00:00:00,,Somehow differently.,gow,805
00:00:00,,Go somewhere else.,gow,806
00:00:00,,Get away.,gow,807
00:00:00,,Get away.,gow,808
00:00:00,,Get away.,gow,809
00:00:00,,Okay.,gow,810
00:00:00,,I made it.,gow,811
00:00:00,,And now?,gow,812
00:00:00,,Hello mouse.,gow,813
00:00:00,,Ratty.,gow,814
00:00:00,,Now we're going to ride railways.,gow,815
00:00:00,,Hello.,gow,816
00:00:00,,Hello.,gow,817
00:00:00,,Hello.,gow,818
00:00:00,,What you doing?,gow,819
00:00:00,,Come.,gow,820
00:00:00,,Let me hug you.,gow,821
00:00:00,,You have to go out early.,gow,822
00:00:00,,It's always...,gow,823
00:00:00,,The worst thing that can happen to a person.,gow,824
00:00:00,,Just kidding.,gow,825
00:00:00,,Now I got a new watch.,gow,826
00:00:00,,What do you mean you have to leave?,gow,827
00:00:00,,"No, but I'm...",gow,828
00:00:00,,Not live for that long.,gow,829
00:00:00,,I think...,gow,830
00:00:00,,Half an hour.,gow,831
00:00:00,,The streams are getting shorter.,gow,832
00:00:00,,Because I have some problems with...,gow,833
00:00:00,,"Oh, I need to...",gow,834
00:00:00,,I need time to get to the stream.,gow,835
00:00:00,,"Oh, I need...",gow,836
00:00:00,,Time management.,gow,837
00:00:00,,And somehow totally...,gow,838
00:00:00,,Totally fast.,gow,839
00:00:00,,Totally fat.,gow,840
00:00:00,,Because normally I stream 4-5 hours.,gow,841
00:00:00,,But right now...,gow,842
00:00:00,,I'm not really doing it.,gow,843
00:00:00,,I'm just going to watch.,gow,844
00:00:00,,"Ok, first I'll look what's here.",gow,845
00:00:00,,There must be something.,gow,846
00:00:00,,The eye!,gow,847
00:00:00,,Draw.,gow,848
00:00:00,,Go.,gow,849
00:00:00,,Go.,gow,850
00:00:00,,Children's bodies.,gow,851
00:00:00,,"Oh, I was with...",gow,852
00:00:00,,I was with Six or not.,gow,853
00:00:00,,Where I had to turn on the TV.,gow,854
00:00:00,,I killed the guy.,gow,855
00:00:00,,The housekeeper.,gow,856
00:00:00,,"Oh, she's right there.",gow,857
00:00:00,,If I stand here for a long time...,gow,858
00:00:00,,"If I stand here for a long time, something good happens.",gow,859
00:00:00,,So I can just...,gow,860
00:00:00,,How Six fights through here.,gow,861
00:00:00,,No.,gow,862
00:00:00,,I think it sucks.,gow,863
00:00:00,,I'm faster than her.,gow,864
00:00:00,,Well.,gow,865
00:00:00,,"Even if it's the Six I played, then of course.",gow,866
00:00:00,,Because I also killed them very often.,gow,867
00:00:00,,So now...,gow,868
00:00:00,,Now we can drive!,gow,869
00:00:00,,Drive on the tracks!,gow,870
00:00:00,,I know.,gow,871
00:00:00,,I know how to do it.,gow,872
00:00:00,,Ok.,gow,873
00:00:00,,That was brave.,gow,874
00:00:00,,But brave is my second name.,gow,875
00:00:00,,That was stupid.,gow,876
00:00:00,,That's my third name.,gow,877
00:00:00,,I can do it now.,gow,878
00:00:00,,"Oh, ok.",gow,879
00:00:00,,I did it.,gow,880
00:00:00,,I did it!,gow,881
00:00:00,,And now?,gow,882
00:00:00,,I'll just push up.,gow,883
00:00:00,,Push me up?,gow,884
00:00:00,,Can I?,gow,885
00:00:00,,Push me!,gow,886
00:00:00,,I want to drive down here.,gow,887
00:00:00,,Yes!,gow,888
00:00:00,,I need more.,gow,889
00:00:00,,I'm stupid.,gow,890
00:00:00,,Actually I'm not stupid.,gow,891
00:00:00,,I'm happy if I have more of them.,gow,892
00:00:00,,But...,gow,893
00:00:00,,Where are they?,gow,894
00:00:00,,Not up here.,gow,895
00:00:00,,I'm not driving anymore.,gow,896
00:00:00,,I just have to push up.,gow,897
00:00:00,,I'm not driving anymore either.,gow,898
00:00:00,,I just have to push in this direction.,gow,899
00:00:00,,No.,gow,900
00:00:00,,I can go through here.,gow,901
00:00:00,,Hello?,gow,902
00:00:00,,I can't see anything anymore.,gow,903
00:00:00,,"Ah, yes, ok.",gow,904
00:00:00,,"No, sorry.",gow,905
00:00:00,,Sorry.,gow,906
00:00:00,,"I didn't want to arrest you, Lichtli.",gow,907
00:00:00,,But I won't...,gow,908
00:00:00,,I don't want to drive over you.,gow,909
00:00:00,,Lichtli?,gow,910
00:00:00,,Lichtli number 5?,gow,911
00:00:00,,Ok.,gow,912
00:00:00,,"I'm honest, I'm thinking about Project Zomboid in my head.",gow,913
00:00:00,,I want to play Zomboid.,gow,914
00:00:00,,"No, right?",gow,915
00:00:00,,"Oh, that's just a sign.",gow,916
00:00:00,,That's ok.,gow,917
00:00:00,,I don't know.,gow,918
00:00:00,,"Oops, true.",gow,919
00:00:00,,Project Zomboid.,gow,920
00:00:00,,I'm not driving anymore.,gow,921
00:00:00,,Huh?,gow,922
00:00:00,,Take it.,gow,923
00:00:00,,"I can't, ok.",gow,924
00:00:00,,But I have to...,gow,925
00:00:00,,Come with me.,gow,926
00:00:00,,Open the door.,gow,927
00:00:00,,Thank you.,gow,928
00:00:00,,Ok.,gow,929
00:00:00,,And what is this?,gow,930
00:00:00,,Come back.,gow,931
00:00:00,,"I can just throw it down, right?",gow,932
00:00:00,,So I can't just...,gow,933
00:00:00,,Huh?,gow,934
00:00:00,,I can't just...,gow,935
00:00:00,,I can't just...,gow,936
00:00:00,,I can't just...,gow,937
00:00:00,,I can't just...,gow,938
00:00:00,,Huh?,gow,939
00:00:00,,"So, these three.",gow,940
00:00:00,,That will be enough.,gow,941
00:00:00,,Sorry.,gow,942
00:00:00,,They are all Frida's.,gow,943
00:00:00,,That's a lot of Frida's.,gow,944
00:00:00,,What?,gow,945
00:00:00,,Frida's?,gow,946
00:00:00,,Frida's?,gow,947
00:00:00,,You know.,gow,948
00:00:00,,So you push and I pull.,gow,949
00:00:00,,Come on.,gow,950
00:00:00,,What are you doing?,gow,951
00:00:00,,What is the wicker doing?,gow,952
00:00:00,,He is so me.,gow,953
00:00:00,,Just watching.,gow,954
00:00:00,,Come on.,gow,955
00:00:00,,You can do this.,gow,956
00:00:00,,Well.,gow,957
00:00:00,,I can't take it with me.,gow,958
00:00:00,,I can't take it with me.,gow,959
00:00:00,,Goodbye.,gow,960
00:00:00,,I can't take it with me.,gow,961
00:00:00,,I want to take it with me.,gow,962
00:00:00,,"But I can just open the door, right?",gow,963
00:00:00,,Yes.,gow,964
00:00:00,,But can I do that?,gow,965
00:00:00,,"Yes, this time already.",gow,966
00:00:00,,I think it's nice that you have to work so much with the lights in the DSC.,gow,967
00:00:00,,I already found them very cute in the game itself.,gow,968
00:00:00,,"Hello, it's me, your friend.",gow,969
00:00:00,,Come on.,gow,970
00:00:00,,You can already see it in the base game.,gow,971
00:00:00,,So cute.,gow,972
00:00:00,,But that you can work so hard with them here.,gow,973
00:00:00,,Very cute.,gow,974
00:00:00,,"Okay, I need you guys.",gow,975
00:00:00,,You too.,gow,976
00:00:00,,Stop slacking.,gow,977
00:00:00,,That's just the Looney in the gang.,gow,978
00:00:00,,I tell you.,gow,979
00:00:00,,"Totally cute, I mean.",gow,980
00:00:00,,Snow.,gow,981
00:00:00,,One of them is always lost.,gow,982
00:00:00,,One of them is always running around in circles.,gow,983
00:00:00,,What do we do?,gow,984
00:00:00,,What do we do?,gow,985
00:00:00,,Okay.,gow,986
00:00:00,,"Let's go, bitches.",gow,987
00:00:00,,The chapters are really long.,gow,988
00:00:00,,Okay.,gow,989
00:00:00,,"Okay, I will open up.",gow,990
00:00:00,,I need more slaves.,gow,991
00:00:00,,"Hi, bitches.",gow,992
00:00:00,,I now have a huge genome gang.,gow,993
00:00:00,,Hi.,gow,994
00:00:00,,Hi.,gow,995
00:00:00,,Hi.,gow,996
00:00:00,,"Okay, we have to work.",gow,997
00:00:00,,We have work to do.,gow,998
00:00:00,,Come on.,gow,999
00:00:00,,"Hey, how come everyone is coming with Opela?",gow,1000
00:00:00,,One of them shouldn't have come with us.,gow,1001
00:00:00,,Hey.,gow,1002
00:00:00,,Come on.,gow,1003
00:00:00,,I need you.,gow,1004
00:00:00,,What's the problem?,gow,1005
00:00:00,,"Okay, maybe I'll see what happens.",gow,1006
00:00:00,,What changes.,gow,1007
00:00:00,,I'm sure I'm giving the best huggies by far.,gow,1008
00:00:00,,I'm sure I'm giving the best huggies by far.,gow,1009
00:00:00,,The way up.,gow,1010
00:00:00,,So just go left here or what?,gow,1011
00:00:00,,"Oh, no, just sit in here with me.",gow,1012
00:00:00,,Okay.,gow,1013
00:00:00,,I could have had so much more genome.,gow,1014
00:00:00,,Bye.,gow,1015
00:00:00,,I shall miss you.,gow,1016
00:00:00,,"If there is an ad right now, I'll go pee.",gow,1017
00:00:00,,But only when I get to the top.,gow,1018
00:00:00,,It will take three minutes.,gow,1019
00:00:00,,Imagine I just went to pee and had him run into the fire.,gow,1020
00:00:00,,And he didn't even see what I did.,gow,1021
00:00:00,,"Anyway, I'll be back in a minute.",gow,1022
00:00:00,,See you in two minutes.,gow,1023
00:00:00,,I have something to drink and pee.,gow,1024
00:00:00,,I have something to drink and pee.,gow,1025
00:00:00,,I have something to drink and pee.,gow,1026
00:00:00,,I have something to drink and pee.,gow,1027
00:00:00,,I have something to drink and pee.,gow,1028
00:00:00,,That's it.,gow,1029
00:00:00,,I'm back.,gow,1030
00:00:00,,"That was the end of the chapter anyway, right?",gow,1031
00:00:00,,My brother and Tom drank really hard schnapps with each other yesterday.,gow,1032
